,expected_n_aftershocks,gen_0_parent,generation,is_background,latitude,longitude,magnitude,n_aftershocks,parent,time,current_rate,distance_range_squared,source_to_end_time_distance,pos_source_to_start_time_distance,dice,p_detected,detected
10111,0.16254421961658294,1767,2,False,35.30389065285814,115.49430355804297,2.5,0,6570,1970-08-12 14:15:23.624778000,5.981730887368572,29.58786155811036,18038.40597656507,0.0,0.4568769001085282,0.9555097518180804,True
15948,0.16926119226536554,1767,5,False,35.128767033982015,115.32789433545283,2.5,0,14711,1970-08-12 20:08:43.093558799,0.4870992143688875,31.26111183308335,18038.16061234307,0.0,0.7152354106267582,0.9963009018357544,True
7264,0.16100269112029358,2137,1,False,34.481166741768334,113.74275038583848,2.5,1,2137,1970-08-13 09:18:29.544761200,0.021570590316335438,29.20730357567994,18037.612158046748,0.0,0.5839393226124125,0.9998358997240879,True
10547,0.20962566362528914,2137,2,False,34.47896350184566,113.73926374598688,2.6,0,7264,1970-08-14 08:39:29.847967600,0.05123976872600408,41.801688557348065,18036.639237870746,0.0,0.8677290851766376,0.9997853820367965,True
10539,0.15220070633133614,2128,2,False,41.44688233243657,109.54726290443264,2.5,0,7260,1970-08-18 04:17:31.985534400,0.011543539985065136,27.05958167712373,18032.821157574832,0.0,0.9196264160149921,0.9999121780941218,True
2138,0.5191539772383332,2138,0,True,21.844128282319186,135.30204871919437,3.1,1,0,1970-08-22 23:49:02.333552000,1e-08,143.3016972644141,18028.007611880184,0.0,0.039190964951121954,0.9999999999916321,True
14823,0.22857497186086795,1977,4,False,23.873046608612174,118.11095509902714,2.7,0,13012,1970-08-30 08:50:04.956496598,0.006692661870990404,47.01678637245382,18020.631887077587,0.0,0.4511540777645726,0.9999812977965616,True
2139,1.2763910034332828,2139,0,True,20.46504650776281,116.2362552469755,3.5,1,0,1970-08-30 10:56:37.349342000,1e-08,486.41864843792496,18020.544012160393,0.0,0.05733846960290134,0.999999999996993,True
2140,0.24173619513363265,2140,0,True,33.187584740163516,126.19501260289499,2.7,0,0,1970-09-01 18:46:51.219278000,0.0013463290710865137,50.732092372066745,18018.217462739838,0.0,0.49797649027327073,0.9999962377438515,True
14707,0.17525357808245,1767,4,False,35.222299689375596,115.43143068413734,2.5,0,12853,1970-09-04 11:33:47.186317199,0.06020568313523572,32.77412107406455,18015.51820386207,0.0,0.24575514957236666,0.999542046962985,True
10522,0.4411211823527292,2120,2,False,32.00153120714657,111.78613105507846,3.0,0,7247,1970-09-08 15:52:32.164085400,0.007492883981929382,114.85545003369798,18011.33851661938,0.0,0.9227651542854908,0.9999917604325902,True
2141,0.20700361470028336,2141,0,True,59.518093942356806,125.56833662973064,2.6,0,0,1970-09-10 18:05:14.967419000,0.0003305132035885747,41.09295932272317,18009.246354543764,0.0,0.6076545474294165,0.9999986154965923,True
17224,0.1567306970815971,1767,6,False,35.241544651528265,115.41200194094836,2.5,0,15954,1970-09-10 18:37:08.532214799,0.06278111474716361,28.15951390478199,18009.22420680307,0.0,0.5176198548451503,0.9995224616844488,True
16023,0.5943655113932806,1767,5,False,35.20289792007762,115.44655219285504,3.2,0,14777,1970-09-14 11:31:25.701046799,0.05864894047975492,172.21650223665037,18005.51984142307,0.0,0.10805517422788546,0.9999623132180432,True
13028,0.20152164769296896,2120,3,False,31.966146353730032,111.79773366578647,2.6,1,10518,1970-09-14 22:20:22.502453400,0.017195296146464242,39.62161233599004,18005.06918399938,0.0,0.30606267567311385,0.999927972302039,True
14844,0.17622992562029532,2120,4,False,31.965515785158868,111.79793832470176,2.5,0,13028,1970-09-14 23:18:48.310498199,0.7193613454711952,33.02241682446245,18005.02860751738,0.0,0.7550484623662123,0.9945418923455444,True
2142,0.23950485605406746,2142,0,True,40.50531918300163,109.68006149215934,2.7,0,0,1970-09-16 09:49:07.847711000,0.0013367438978398954,50.096975389700695,18003.590881392232,0.0,0.23722726577441688,0.9999962645291378,True
9825,0.26367401869172485,1336,2,False,58.54653761046838,102.92021823174449,2.7,0,6112,1970-09-17 01:54:44.941678400,0.0067703347012543,57.08658049633422,18002.92031317502,0.0,0.3510905037008363,0.9999810807469991,True
15949,1.6574499917674341,1767,5,False,35.28905155755673,115.37719806830346,3.7,0,14711,1970-09-24 05:40:45.181049999,0.04866979634816317,693.6557688371297,17995.76336596007,0.0,0.20693333602398178,0.9999910409188242,True
9459,0.43132315022603884,764,2,False,56.82582296818027,125.51315334160027,3.0,1,5646,1970-09-24 08:18:33.301215599,0.00631325788918708,111.40354179780115,17995.65378123593,0.0,0.010109462562069016,0.9999930576066816,True
12293,0.2023300054583523,764,3,False,56.82237911577348,125.52212076268938,2.6,1,9459,1970-09-27 10:39:02.490572399,0.02508203445833375,39.83768193355923,17992.55622117393,0.0,0.9607392044755907,0.999894938049045,True
10138,0.1752331946084969,1767,2,False,35.31455840276239,115.40943722736147,2.5,0,6629,1970-09-28 08:15:00.079827600,0.0775421592203222,32.768942609509025,17991.65624907607,0.0,0.18886005628265046,0.999410216381221,True
2143,0.3147206884872451,2143,0,True,21.487486971005186,125.04552324056806,2.8,0,0,1970-10-01 02:28:25.785323000,1e-08,72.60181826734265,17988.896923780983,0.0,0.21368618395023786,0.9999999999801061,True
2144,0.15168543030718037,2144,0,True,28.435780428532937,111.08811390910157,2.5,0,0,1970-10-02 11:13:04.956683000,0.001326345766399311,26.935202349706515,17987.532581519874,0.0,0.3598895623764028,0.9999899089238993,True
2145,3.5203426340958246,2145,0,True,46.00692243812687,130.03435438931325,4.0,5,0,1970-10-04 16:23:58.117934000,1e-08,1930.092189883922,17985.31668844984,0.0,0.10607676349940942,0.9999999999991083,True
7270,0.33350250626511085,2145,1,False,46.033784727173476,130.03178451492332,2.9,0,2145,1970-10-04 22:23:06.230932400,0.6287796304225994,78.55010175269088,17985.067288993836,0.0,0.8756516534765372,0.9990797113621123,True
7271,0.18608675399655578,2145,1,False,46.015482145130946,130.04202781397535,2.6,1,2145,1970-10-05 05:30:12.700929200,0.4505256411684438,35.55647409640909,17984.770686331838,0.0,0.7371111734566498,0.998114548841079,True
7219,0.18821478066171257,2090,1,False,25.951609012725996,137.6084201391809,2.6,0,2090,1970-10-07 06:16:42.251973800,0.00011457097047211574,36.10999651928138,17982.738399861413,0.0,0.7468943912602933,0.9999995200676733,True
2146,0.19367753215677047,2146,0,True,32.10332664806895,101.90554418601138,2.6,0,0,1970-10-07 07:22:10.107535000,0.0013232373507886688,37.541171782637264,17982.692938570195,0.0,0.08091975871629009,0.9999944570359302,True
19808,0.17076803193339968,1072,10,False,47.521277054818206,107.93897057757316,2.5,0,19458,1970-10-13 14:43:07.345465399,0.0006343999300920644,31.63979237062518,17976.386720538594,0.0,0.946905861414411,0.9999951733590244,True
2147,0.1711614682373116,2147,0,True,29.18432107945584,111.11470607981242,2.5,0,0,1970-10-13 16:47:34.189494000,0.0013191492976258252,31.738863799073076,17976.30029873271,0.0,0.6158892046018299,0.9999899636756476,True
7269,0.33623287893674925,2145,1,False,46.00670401629969,130.032463346212,2.9,1,2145,1970-10-14 10:42:42.576263600,0.030477337708224063,79.42503129065176,17975.553673885835,0.0,0.19211781320531074,0.9999553734978965,True
12748,0.27476667041429825,1753,3,False,46.035911662403365,125.86717586316263,2.8,0,10030,1970-10-16 21:52:08.443210199,0.0004509561397452441,60.373612734501926,17973.08879116655,0.0,0.8705510148985041,0.9999991028747757,True
17198,0.21904404633511804,1767,6,False,35.20098899550267,115.42250528608037,2.7,0,15947,1970-10-17 22:13:31.264400399,0.058274552699197804,44.37353212389146,17972.07394369907,0.0,0.5771579873033038,0.9998371673309426,True
19543,0.203556193848826,1767,9,False,35.20078206816501,115.41704781679925,2.6,0,19032,1970-10-23 08:12:33.712784399,0.06312702673716765,40.166026335043895,17966.65794313907,0.0,0.16272375615200851,0.9997355987948688,True
7223,0.2283300968552381,2099,1,False,55.22161857633236,107.02631922420272,2.7,1,2099,1970-10-23 17:35:13.326421400,0.0032571133995111484,46.94837111049965,17966.26720687012,0.0,0.041453694412160735,0.9999908981671266,True
10503,0.28547682004608416,2099,2,False,55.226262682070555,107.02069989658452,2.8,0,7223,1970-10-24 11:45:40.409067800,0.05332430678073449,63.59279601391136,17965.509948969124,0.0,0.93645544715259,0.9998939230213411,True
18207,0.14892855575047567,1336,7,False,58.54235106747138,103.01383733073457,2.5,0,17098,1970-10-26 08:48:50.440520000,0.00697310043756392,26.272317273104964,17963.632749531018,0.0,0.7624467335085241,0.9999469485427892,True
10548,0.15248080835835248,2145,2,False,46.00284121814274,130.03306421823817,2.5,1,7269,1970-10-26 15:58:43.586327600,0.01872189584664668,27.12725719045258,17963.33421775084,0.0,0.4610549568812857,0.9998575698892942,True
10064,0.17428670263833143,1767,2,False,34.1733346422954,116.16535874419567,2.5,0,6524,1970-10-28 19:26:25.206310800,0.009881074515201716,32.52872243160985,17961.18998603807,0.0,0.4032661041068296,0.9999248254621116,True
2148,0.17073868544535287,2148,0,True,32.113853918671154,136.497920149834,2.5,0,0,1970-10-30 08:25:16.145056000,1e-08,31.632405890935164,17959.649118691483,0.0,0.8229433802147132,0.9999999999239179,True
10543,0.16780901031671025,2128,2,False,41.429562344042154,109.49304257527072,2.5,0,7260,1970-10-31 16:57:52.794820800,0.008913863908837366,30.897309003460826,17958.293138948833,0.0,0.6488241873162123,0.9999321836846161,True
7263,0.2671847774507766,2136,1,False,47.25471171456896,124.18849751884291,2.8,1,2136,1970-11-01 09:19:11.972220800,0.002054326854209036,58.121645935216264,17957.611666988185,0.0,0.12360153003154195,0.9999959131601983,True
2149,0.21610422272656363,2149,0,True,58.55409049285055,127.59500057357758,2.6,0,0,1970-11-05 21:51:35.273132000,0.0004452747575251967,43.56642279933417,17953.08917507949,0.0,0.9722628079163019,0.9999981347665864,True
20058,0.5724874786260425,1767,11,False,35.24369687060179,115.52012239764585,3.1,0,19865,1970-11-11 10:52:00.822886799,0.04708673730275916,163.66191825967883,17947.547212698068,0.0,0.1360021583994646,0.9999605991253692,True
12874,0.8147029298367046,1767,3,False,35.22034630277179,115.43538165600516,3.3,1,10218,1970-11-11 23:47:22.469158799,0.17171611402698875,264.3132398960944,17947.008767718067,0.0,0.49288856059551656,0.999914711561006,True
10278,0.24984666884287646,1767,2,False,35.283139213308765,115.4940515982017,2.7,1,6789,1970-11-17 15:24:42.080624400,0.07668910463582626,53.05825914078982,17941.35784628907,0.0,0.50896213107652,0.9997857182983644,True
2150,2.3353784121510057,2150,0,True,56.52212312321743,132.79934440464604,3.8,6,0,1970-11-17 22:46:29.672365000,1e-08,1105.2264405260303,17941.05104545874,0.0,0.20542723257831574,0.9999999999985559,True
12914,0.8820505151759207,1767,3,False,35.28347962910444,115.50024782864351,3.3,1,10278,1970-11-18 03:02:14.908842000,0.15395050844547525,294.42869290448886,17940.87343855507,0.0,0.5453111606727459,0.9999235350942254,True
14744,0.15062594790478095,1767,4,False,35.27898998270675,115.49973307915258,2.5,0,12914,1970-11-18 03:32:14.840125200,3.0013369605915985,26.679936401158425,17940.85260601707,0.0,0.4700907393786251,0.9774239171568339,True
18218,0.2656460882147071,1336,7,False,58.43635239372329,102.90814934191064,2.7,0,17116,1970-11-18 08:51:56.493675200,0.0052085815374457375,57.66739515912248,17940.630596138017,0.0,0.5017473597919638,0.9999854449312681,True
7273,0.6402036027839435,2150,1,False,56.51567058870781,132.81575157342706,3.2,0,2150,1970-11-18 09:12:58.376499400,0.2991790701296117,190.50523660486024,17940.61599101274,0.0,0.7217750543879907,0.9998077676257786,True
7249,3.2415415510416477,2126,1,False,23.031793666816302,107.42268614729146,4.0,3,2126,1970-11-18 15:00:44.906654800,0.0005148870598570373,1725.4308330224726,17940.37448024705,0.0,0.5433988571666599,0.9999999540880072,True
10534,1.4568646538350276,2126,2,False,23.0517375006662,107.44977578468601,3.6,2,7249,1970-11-18 15:12:14.954078800,12.993695691338138,582.1538223760184,17940.36649358705,0.0,0.8658579530727447,0.9969507362445937,True
10532,0.16371940281468833,2126,2,False,23.045342262831255,107.45165059754466,2.5,1,7249,1970-11-18 16:21:30.656357200,4.1597329460999175,29.87885081883916,17940.318395181053,0.0,0.11720083253053148,0.9688474083415428,True
13032,0.21610620092825492,2126,3,False,23.04763520146618,107.44898140711612,2.6,0,10532,1970-11-18 17:25:30.622450000,2.9473789392989254,43.566964585149606,17940.273951129053,0.0,0.9036313245051275,0.9877294718394776,True
5887,0.49604607201048556,994,1,False,21.62605812502037,130.63912326845187,3.1,1,994,1970-11-20 01:50:05.791859400,5.3115352253480984e-05,134.70621243823496,17938.9235440757,0.0,0.03128144219037954,0.9999999555536732,True
9658,0.23252485001585027,994,2,False,21.629411494764113,130.64571060275742,2.7,1,5887,1970-11-22 10:29:12.071699400,0.026472424483868173,48.1239555730817,17936.563054725702,0.0,0.06037764768658005,0.9999260265952136,True
12372,0.18772836627540504,994,3,False,21.623715547246974,130.6469342060424,2.6,0,9658,1970-11-22 10:32:33.239497800,7.318335265808129,35.98327613686927,17936.560726394702,0.0,0.8110780641963732,0.9698089705393781,True
14685,0.14925200071012718,1767,4,False,35.58057421960356,115.49791739115513,2.5,0,12814,1970-11-23 01:56:36.766170000,0.016720738379029886,26.349862926677453,17935.919018910066,0.0,0.5463524035209181,0.9998727930778318,True
13041,0.39545764879905476,2145,3,False,46.004452336555026,130.01986141994672,2.9,0,10548,1970-11-24 15:17:32.582442800,0.009183037150143887,99.00994284913484,17934.36281733284,0.0,0.5635426137597497,0.9999865535100304,True
2151,0.19329977760540568,2151,0,True,50.22293575005488,100.19885303752562,2.6,0,0,1970-11-26 19:00:50.306237000,1e-08,37.44173340016226,17932.20775108522,0.0,0.05602885854953521,0.9999999999581105,True
6230,0.44642541129301583,1339,1,False,40.19803788278858,133.53489814130623,3.0,0,1339,1970-12-01 07:15:36.216644600,0.0004574896713778394,116.7357034800543,17927.69749749254,0.0,0.1268699365151118,0.9999994969184659,True
2152,0.7839309898300173,2152,0,True,31.558005180858967,134.2824392835183,3.3,1,0,1970-12-03 00:18:06.167407000,1e-08,250.84324687998694,17925.987428617973,0.0,0.5370310707804778,0.999999999995033,True
17236,0.6572530703770424,1767,6,False,35.270325122584644,115.48538925849579,3.2,0,15975,1970-12-04 03:16:20.253267600,0.0678018803610053,197.43030538136972,17924.863654476067,0.0,0.2185240383121242,0.9999564318273081,True
19037,1.3450576475805958,1767,8,False,35.17191607914118,115.43749562350253,3.6,2,18277,1970-12-10 10:16:48.731945998,0.06717235151267716,522.3076623755815,17918.57165819507,0.0,0.6391897575950599,0.9999842125348132,True
2153,0.6951566078680247,2153,0,True,47.48149782925374,101.51016502780456,3.2,1,0,1970-12-10 18:37:14.525722000,1e-08,213.05608830058563,17918.224137433772,0.0,0.2541326149555855,0.999999999993574,True
7279,0.21249093367753938,2153,1,False,47.48370749368986,101.50026703987011,2.6,0,2153,1970-12-11 00:11:07.498944400,0.2774309067476093,42.57980103549534,17917.99227431777,0.0,0.1826852646569691,0.9988385299241335,True
7177,0.1596453406023108,2007,1,False,55.64650129496861,100.5871815266801,2.5,0,2007,1970-12-13 16:23:51.751392400,0.0002622122238897238,28.873293159044312,17915.31676213666,0.0,0.6408899572098461,0.9999980050343703,True
14262,0.2313792307712325,459,4,False,35.448218595053255,121.37621304238917,2.7,0,12073,1970-12-13 16:45:24.018135198,0.003241949107191583,47.80213352075653,17915.301805345658,0.0,0.38163319741199864,0.9999909405427556,True
7184,0.16318798897416514,2014,1,False,33.48749415469509,133.71823098342836,2.5,0,2014,1970-12-14 21:55:28.337829600,5.138783085785268e-05,29.747173386435612,17914.086477571418,0.0,0.09684538374774831,0.9999996090302845,True
14793,0.22812247471838637,1767,4,False,35.2794602643747,115.48316452493896,2.7,1,12970,1970-12-17 15:58:59.124570000,0.08027048237591883,46.89038447468152,17911.334037910066,0.0,0.19216723335767638,0.9997757124748263,True
2154,0.1724168003178877,2154,0,True,36.78978795457677,114.82170667964748,2.5,0,0,1970-12-17 17:41:04.394995000,0.005097070287488065,32.0555152054414,17911.26314357645,0.0,0.6984264497691394,0.9999612211327711,True
15991,0.3100403192248522,1767,5,False,35.55493598163152,114.90411742580304,2.8,1,14769,1970-12-18 09:02:37.374656400,0.011648165671110806,71.13894408257468,17910.623178534068,0.0,0.6036246373263633,0.9999768275760482,True
17242,1.7125125729610835,1767,6,False,35.55904934978619,114.8995635099096,3.7,4,15991,1970-12-18 10:58:39.632672400,0.48643458551069,725.1469182099275,17910.54259684407,0.0,0.6141447363418245,0.999910461278281,True
18298,3.5963721914766196,1767,7,False,35.557346570251646,114.90024937451516,4.1,3,17242,1970-12-18 11:13:40.325888400,7.826338298995415,1986.9400038498648,17910.532172154068,0.0,0.29058443668638245,0.9994510863334253,True
19061,0.36328241837217534,1767,8,False,35.48751350821283,114.96984789530649,2.9,2,18298,1970-12-19 02:00:57.697194000,0.465114402549256,88.2286325935617,17909.91599887507,0.0,0.08663186420250668,0.9993191719867158,True
17193,0.1814053907132077,1767,6,False,35.18660828893742,115.41822028925476,2.6,0,15947,1970-12-19 08:48:04.529974799,0.07143984157862106,34.34679655841142,17909.63328090307,0.0,0.0007551049461698156,0.9997007866150225,True
19552,0.20517881481791694,1767,9,False,35.49415110628015,114.95198246303829,2.6,0,19061,1970-12-19 09:06:14.186730000,0.5276778037133011,40.60161686406488,17909.62066913507,0.0,0.9959712658099263,0.9977920235109413,True
2155,0.4215934193090434,2155,0,True,38.670121706815266,114.26872850051646,3.0,0,0,1970-12-22 16:54:20.596795000,0.0019427777942801006,108.00340475123637,17906.295594944502,0.0,0.11076342297281938,0.9999978636133315,True
